archivo,campo_json,tipo_observado,nullable,significado,unidad,fuente,ejemplo_real
provincias_wgs84.geojson,fallecidos_detallado.2021,object,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,
provincias_wgs84.geojson,fallecidos_detallado.2021.cobertura,object,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,
provincias_wgs84.geojson,fallecidos_detallado.2021.cobertura.edad_conocida,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,138
provincias_wgs84.geojson,fallecidos_detallado.2021.cobertura.sexo_conocido,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,138
provincias_wgs84.geojson,fallecidos_detallado.2021.cobertura.usuario_conocido,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,138
provincias_wgs84.geojson,fallecidos_detallado.2021.edad,object,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,
provincias_wgs84.geojson,fallecidos_detallado.2021.edad.0-14,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,19
provincias_wgs84.geojson,fallecidos_detallado.2021.edad.15-29,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,47
provincias_wgs84.geojson,fallecidos_detallado.2021.edad.30-49,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,36
provincias_wgs84.geojson,fallecidos_detallado.2021.edad.50-64,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,19
provincias_wgs84.geojson,fallecidos_detallado.2021.edad.65+,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,17
provincias_wgs84.geojson,fallecidos_detallado.2021.estado,string,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,completo
provincias_wgs84.geojson,fallecidos_detallado.2021.sexo,object,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,
provincias_wgs84.geojson,fallecidos_detallado.2021.sexo.Hombre,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,106
provincias_wgs84.geojson,fallecidos_detallado.2021.sexo.Mujer,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,32
provincias_wgs84.geojson,fallecidos_detallado.2021.total,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,138
provincias_wgs84.geojson,fallecidos_detallado.2021.usuario,object,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,
provincias_wgs84.geojson,fallecidos_detallado.2021.usuario.ciclista,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,0
provincias_wgs84.geojson,fallecidos_detallado.2021.usuario.motociclista,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,4
provincias_wgs84.geojson,fallecidos_detallado.2021.usuario.ocupante,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,0
provincias_wgs84.geojson,fallecidos_detallado.2021.usuario.otro,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,122
provincias_wgs84.geojson,fallecidos_detallado.2021.usuario.peaton,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,12
provincias_wgs84.geojson,fallecidos_detallado.2022,object,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,
provincias_wgs84.geojson,fallecidos_detallado.2022.cobertura,object,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,
provincias_wgs84.geojson,fallecidos_detallado.2022.cobertura.edad_conocida,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,137
provincias_wgs84.geojson,fallecidos_detallado.2022.cobertura.sexo_conocido,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,137
provincias_wgs84.geojson,fallecidos_detallado.2022.cobertura.usuario_conocido,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,137
provincias_wgs84.geojson,fallecidos_detallado.2022.edad,object,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,
provincias_wgs84.geojson,fallecidos_detallado.2022.edad.0-14,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,4
provincias_wgs84.geojson,fallecidos_detallado.2022.edad.15-29,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,56
provincias_wgs84.geojson,fallecidos_detallado.2022.edad.30-49,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,43
provincias_wgs84.geojson,fallecidos_detallado.2022.edad.50-64,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,13
provincias_wgs84.geojson,fallecidos_detallado.2022.edad.65+,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,21
provincias_wgs84.geojson,fallecidos_detallado.2022.estado,string,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,completo
provincias_wgs84.geojson,fallecidos_detallado.2022.sexo,object,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,
provincias_wgs84.geojson,fallecidos_detallado.2022.sexo.Hombre,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,114
provincias_wgs84.geojson,fallecidos_detallado.2022.sexo.Mujer,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,23
provincias_wgs84.geojson,fallecidos_detallado.2022.total,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,137
provincias_wgs84.geojson,fallecidos_detallado.2022.usuario,object,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,
provincias_wgs84.geojson,fallecidos_detallado.2022.usuario.ciclista,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,0
provincias_wgs84.geojson,fallecidos_detallado.2022.usuario.motociclista,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,14
provincias_wgs84.geojson,fallecidos_detallado.2022.usuario.ocupante,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,2
provincias_wgs84.geojson,fallecidos_detallado.2022.usuario.otro,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,113
provincias_wgs84.geojson,fallecidos_detallado.2022.usuario.peaton,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,8
provincias_wgs84.geojson,fallecidos_detallado.2023,object,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,
provincias_wgs84.geojson,fallecidos_detallado.2023.cobertura,object,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,
provincias_wgs84.geojson,fallecidos_detallado.2023.cobertura.edad_conocida,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,133
provincias_wgs84.geojson,fallecidos_detallado.2023.cobertura.sexo_conocido,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,133
provincias_wgs84.geojson,fallecidos_detallado.2023.cobertura.usuario_conocido,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,133
provincias_wgs84.geojson,fallecidos_detallado.2023.edad,object,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,
provincias_wgs84.geojson,fallecidos_detallado.2023.edad.0-14,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,9
provincias_wgs84.geojson,fallecidos_detallado.2023.edad.15-29,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,60
provincias_wgs84.geojson,fallecidos_detallado.2023.edad.30-49,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,35
provincias_wgs84.geojson,fallecidos_detallado.2023.edad.50-64,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,22
provincias_wgs84.geojson,fallecidos_detallado.2023.edad.65+,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,7
provincias_wgs84.geojson,fallecidos_detallado.2023.estado,string,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,completo
provincias_wgs84.geojson,fallecidos_detallado.2023.sexo,object,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,
provincias_wgs84.geojson,fallecidos_detallado.2023.sexo.Hombre,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,103
provincias_wgs84.geojson,fallecidos_detallado.2023.sexo.Mujer,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,30
provincias_wgs84.geojson,fallecidos_detallado.2023.total,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,133
provincias_wgs84.geojson,fallecidos_detallado.2023.usuario,object,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,
provincias_wgs84.geojson,fallecidos_detallado.2023.usuario.ciclista,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,0
provincias_wgs84.geojson,fallecidos_detallado.2023.usuario.motociclista,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,19
provincias_wgs84.geojson,fallecidos_detallado.2023.usuario.ocupante,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,1
provincias_wgs84.geojson,fallecidos_detallado.2023.usuario.otro,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,104
provincias_wgs84.geojson,fallecidos_detallado.2023.usuario.peaton,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,9
provincias_wgs84.geojson,fallecidos_detallado.2024,object,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,
provincias_wgs84.geojson,fallecidos_detallado.2024.cobertura,object,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,
provincias_wgs84.geojson,fallecidos_detallado.2024.cobertura.edad_conocida,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,112
provincias_wgs84.geojson,fallecidos_detallado.2024.cobertura.sexo_conocido,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,112
provincias_wgs84.geojson,fallecidos_detallado.2024.cobertura.usuario_conocido,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,112
provincias_wgs84.geojson,fallecidos_detallado.2024.edad,object,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,
provincias_wgs84.geojson,fallecidos_detallado.2024.edad.0-14,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,7
provincias_wgs84.geojson,fallecidos_detallado.2024.edad.15-29,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,37
provincias_wgs84.geojson,fallecidos_detallado.2024.edad.30-49,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,42
provincias_wgs84.geojson,fallecidos_detallado.2024.edad.50-64,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,12
provincias_wgs84.geojson,fallecidos_detallado.2024.edad.65+,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,14
provincias_wgs84.geojson,fallecidos_detallado.2024.estado,string,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,completo
provincias_wgs84.geojson,fallecidos_detallado.2024.sexo,object,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,
provincias_wgs84.geojson,fallecidos_detallado.2024.sexo.Hombre,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,84
provincias_wgs84.geojson,fallecidos_detallado.2024.sexo.Mujer,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,28
provincias_wgs84.geojson,fallecidos_detallado.2024.total,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,112
provincias_wgs84.geojson,fallecidos_detallado.2024.usuario,object,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,
provincias_wgs84.geojson,fallecidos_detallado.2024.usuario.ciclista,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,1
provincias_wgs84.geojson,fallecidos_detallado.2024.usuario.motociclista,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,15
provincias_wgs84.geojson,fallecidos_detallado.2024.usuario.ocupante,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,7
provincias_wgs84.geojson,fallecidos_detallado.2024.usuario.otro,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,81
provincias_wgs84.geojson,fallecidos_detallado.2024.usuario.peaton,integer,no,Fallecidos EDG por categoria demografica,personas,INEC EDG,8
provincias_wgs84.geojson,fallecidos_historico,object,no,Fallecidos CIE-10 V01-V89 por ano,personas,INEC EDG,
provincias_wgs84.geojson,fallecidos_historico.2020,integer,no,Fallecidos CIE-10 V01-V89 por ano,personas,INEC EDG,79
provincias_wgs84.geojson,fallecidos_historico.2021,integer,no,Fallecidos CIE-10 V01-V89 por ano,personas,INEC EDG,138
provincias_wgs84.geojson,fallecidos_historico.2022,integer,no,Fallecidos CIE-10 V01-V89 por ano,personas,INEC EDG,137
provincias_wgs84.geojson,fallecidos_historico.2023,integer,no,Fallecidos CIE-10 V01-V89 por ano,personas,INEC EDG,133
provincias_wgs84.geojson,fallecidos_historico.2024,integer,no,Fallecidos CIE-10 V01-V89 por ano,personas,INEC EDG,112
provincias_wgs84.geojson,fallecidos_inec_2019,integer,no,Campo observado; ver diccionario metodologico,segun campo,Ver procedencia de la capa,82
provincias_wgs84.geojson,fallecidos_sppat_2016_2021,integer,no,Fallecidos SPPAT por categoria/ano,personas,SPPAT,563
provincias_wgs84.geojson,fuente_geometria,string,no,Campo observado; ver diccionario metodologico,segun campo,Ver procedencia de la capa,Disolucion de docs/data/cantones_wgs84.geojson por DPA_PROVIN
provincias_wgs84.geojson,inec_patron_horario,object,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,
provincias_wgs84.geojson,inec_patron_horario.2019,object,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,
provincias_wgs84.geojson,inec_patron_horario.2019.00:00 A 00:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,28
provincias_wgs84.geojson,inec_patron_horario.2019.01:00 A 01:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,37
provincias_wgs84.geojson,inec_patron_horario.2019.02:00 A 02:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,29
provincias_wgs84.geojson,inec_patron_horario.2019.03:00 A 03:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,44
provincias_wgs84.geojson,inec_patron_horario.2019.04:00 A 04:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,29
provincias_wgs84.geojson,inec_patron_horario.2019.05:00 A 05:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,22
provincias_wgs84.geojson,inec_patron_horario.2019.06:00 A 06:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,37
provincias_wgs84.geojson,inec_patron_horario.2019.07:00 A 07:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,47
provincias_wgs84.geojson,inec_patron_horario.2019.08:00 A 08:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,60
provincias_wgs84.geojson,inec_patron_horario.2019.09:00 A 09:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,43
provincias_wgs84.geojson,inec_patron_horario.2019.10:00 A 10:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,36
provincias_wgs84.geojson,inec_patron_horario.2019.11:00 A 11:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,38
provincias_wgs84.geojson,inec_patron_horario.2019.12:00 A 12:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,53
provincias_wgs84.geojson,inec_patron_horario.2019.13:00 A 13:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,59
provincias_wgs84.geojson,inec_patron_horario.2019.14:00 A 14:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,57
provincias_wgs84.geojson,inec_patron_horario.2019.15:00 A 15:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,69
provincias_wgs84.geojson,inec_patron_horario.2019.16:00 A 16:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,71
provincias_wgs84.geojson,inec_patron_horario.2019.17:00 A 17:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,79
provincias_wgs84.geojson,inec_patron_horario.2019.18:00 A 18:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,79
provincias_wgs84.geojson,inec_patron_horario.2019.19:00 A 19:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,92
provincias_wgs84.geojson,inec_patron_horario.2019.20:00 A 20:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,74
provincias_wgs84.geojson,inec_patron_horario.2019.21:00 A 21:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,63
provincias_wgs84.geojson,inec_patron_horario.2019.22:00 A 22:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,54
provincias_wgs84.geojson,inec_patron_horario.2019.23:00 A 23:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,49
provincias_wgs84.geojson,inec_patron_horario.2021,object,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,
provincias_wgs84.geojson,inec_patron_horario.2021.00:00 A 00:59,integer,no,Siniestros por franja horaria y ano,eventos,INEC ESTRA,19
